Poznan,,Poland,X,52.409,16.9382,9,<li><a href="http://dx.doi.org/10.5114/aoms.2012.32419">Cichocka-Jarosz (2012) ARCH MED SCI</a></li><li><a href="http://dx.doi.org/10.5114/ninp.2012.31358">Opara (2012) NEUROL NEUROCHIR POL</a></li><li><a href="http://dx.doi.org/10.12659/MSM.883274">Misterska (2012) MED SCI MONITOR</a></li><li><a href="http://dx.doi.org/10.12659/MSM.883274">Misterska (2012) MED SCI MONITOR</a></li><li><a href="http://dx.doi.org/10.12659/MSM.883274">Misterska (2012) MED SCI MONITOR</a></li><li><a href="http://dx.doi.org/10.12659/MSM.883274">Misterska (2012) MED SCI MONITOR</a></li><li><a href="http://dx.doi.org/10.12659/MSM.883274">Misterska (2012) MED SCI MONITOR</a></li><li><a href="http://dx.doi.org/10.1097/YIC.0b013e3283534fa9">Clay (2012) INT CLIN PSYCHOPHARM</a></li><li><a href="http://dx.doi.org/10.5114/pg.2012.30502">Eder (2012) PRZ GASTROENTEROL</a></li>
Pozzilli,,Italy,86077,41.51126,14.06236,1,<li><a href="http://dx.doi.org/10.1097/YIC.0b013e3283534fa9">Clay (2012) INT CLIN PSYCHOPHARM</a></li>
Prague,,Czech Republic,X,50.07908,14.43322,11,<li><a href="http://dx.doi.org/10.1093/rheumatology/ker519">Choy (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1720-0">Silverman (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.2478/s11536-011-0125-y">Kriz (2012) CENT EUR J MED</a></li><li><a href="http://dx.doi.org/10.2478/s11536-011-0125-y">Kriz (2012) CENT EUR J MED</a></li><li><a href="http://dx.doi.org/10.2478/s11536-011-0125-y">Kriz (2012) CENT EUR J MED</a></li><li><a href="http://dx.doi.org/10.2478/s11536-011-0125-y">Kriz (2012) CENT EUR J MED</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-0528.2011.00668.x">Kriz (2012) COMMUNITY DENT ORAL</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-0528.2011.00668.x">Kriz (2012) COMMUNITY DENT ORAL</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-0528.2011.00668.x">Kriz (2012) COMMUNITY DENT ORAL</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-0528.2011.00668.x">Kriz (2012) COMMUNITY DENT ORAL</a></li><li><a href="http://dx.doi.org/10.1179/102453312X13221316477372">Auerswald (2012) HEMATOLOGY</a></li>
Prescot,,United Kingdom,L35 5DR,53.41982,-2.78503,1,<li><a href="http://dx.doi.org/10.1016/j.thorsurg.2012.07.003">Jones (2012) THORAC SURG CLIN</a></li>
Presidente Prudente,,Brazil,X,-22.1269,-51.38558,2,<li><a href="http://dx.doi.org/10.1590/S0034-89102012000600016">de Carvalho (2012) REV SAUDE PUBL</a></li><li><a href="http://dx.doi.org/10.1590/S0034-89102012000600016">de Carvalho (2012) REV SAUDE PUBL</a></li>
Pretoria,,South Africa,X,-25.7458,28.18759,12,<li><a href="http://dx.doi.org/10.7196/SAJP.369">Peltzer (2012) SAJP-S AFR J PSYCHI</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1745-6215-13-190">in &apos;t Veld (2012) TRIALS</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-77">Louw (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1093/alcalc/ags001">Peltzer (2012) ALCOHOL ALCOHOLISM</a></li><li><a href="http://dx.doi.org/10.1093/alcalc/ags001">Peltzer (2012) ALCOHOL ALCOHOLISM</a></li><li><a href="http://dx.doi.org/10.3109/03009742.2012.676065">Hodkinson (2012) SCAND J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.3109/03009742.2012.676065">Hodkinson (2012) SCAND J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.3109/03009742.2012.676065">Hodkinson (2012) SCAND J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.2224/sbp.2012.40.2.267">Peltzer (2012) SOC BEHAV PERSONAL</a></li>
Princeton Junction,,United States,08550,40.3163,-74.61709,1,<li><a href="http://dx.doi.org/10.1089/dia.2011.0191">Penckofer (2012) DIABETES TECHNOL THE</a></li>
Princeton,,United States,08540,40.36389,-74.658,8,<li><a href="http://dx.doi.org/10.1007/s10620-012-2233-1">El Khoury (2012) DIGEST DIS SCI</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-117">Khanna (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.3899/jrheum.111531">Genovese (2012) J RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-81">Kalsekar (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-200704">Mease (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-200704">Mease (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-66">Revicki (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1016/j.clinthera.2012.02.023">Varni (2012) CLIN THER</a></li>
Pringy,,France,74370,45.94382,6.12256,1,<li><a href="http://dx.doi.org/10.1016/j.pain.2011.10.026">Bouhassira (2012) PAIN</a></li>
Providence,,United States,02912,41.82485,-71.40296,10,<li><a href="http://dx.doi.org/10.1007/s11136-011-0086-2">Pinto (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1093/eurpub/ckr131">Abu-Rmeileh (2012) EUR J PUBLIC HEALTH</a></li><li><a href="http://dx.doi.org/10.1542/peds.2012-0344">Foster (2012) PEDIATRICS</a></li><li><a href="http://dx.doi.org/10.1542/peds.2012-0344">Foster (2012) PEDIATRICS</a></li><li><a href="http://dx.doi.org/10.1186/1471-2288-12-145">Resnik (2012) BMC MED RES METHODOL</a></li><li><a href="http://dx.doi.org/10.1186/1471-2288-12-145">Resnik (2012) BMC MED RES METHODOL</a></li><li><a href="http://dx.doi.org/10.1038/ki.2012.168">Finkelstein (2012) KIDNEY INT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-86">Bond (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-86">Bond (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1002/14651858.CD007675.pub2">Wieland (2012) COCHRANE DB SYST REV</a></li>
Provo,,United States,84602,40.25081,-111.65008,1,<li><a href="http://dx.doi.org/10.1093/jpepsy/jsr108">Jensen (2012) J PEDIATR PSYCHOL</a></li>
Puebla,,Mexico,720,19.06086,-98.2389,6,<li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1177/0961203312456749">Garcia-Carrasco (2012) LUPUS</a></li>
Puncak Alam 5600,,Malaysia,X,3.94515,114.40166,1,<li><a href="http://dx.doi.org/10.1186/1617-9625-10-2">Awaisu (2012) TOB INDUC DIS</a></li>
Pune,,India,411043,18.46525,73.8507,2,<li><a href="http://dx.doi.org/10.3978/j.issn.2072-1439.2012.03.15">Bhome (2012) J THORAC DIS</a></li><li><a href="http://dx.doi.org/10.1097/QAI.0b013e318245cafe">Duracinsky (2012) JAIDS-J ACQ IMM DEF</a></li>
Purmerend,,Netherlands,X,52.5076,4.94793,3,<li><a href="http://dx.doi.org/10.1200/JCO.2012.41.8525">Duijts (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1634/theoncologist.2011-0111">Boers-Doets (2012) ONCOLOGIST</a></li><li><a href="http://dx.doi.org/10.1634/theoncologist.2011-0111">Boers-Doets (2012) ONCOLOGIST</a></li>
Pusan,,South Korea,X,35.21149,129.04797,1,<li><a href="http://dx.doi.org/10.1097/BOR.0b013e3283521c64">Her (2012) CURR OPIN RHEUMATOL</a></li>
Puteaux,,France,92807,48.88333,2.23768,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1763">Polack (2012) VALUE HEALTH</a></li>
Qal eh ye Zahedan,,Iran,98614,30.9667,61.6833,1,<li><a href="http://dx.doi.org/10.1186/1472-6874-12-41">Saravi (2012) BMC WOMENS HEALTH</a></li>
Quebec,,Canada,G1V 0A6,46.77132,-71.28889,19,<li><a href="http://dx.doi.org/10.1007/s11839-012-0392-4">Trudel (2012) PSYCHO-ONCOLOGIE</a></li><li><a href="http://dx.doi.org/10.1155/2012/914138">Pakhale (2012) CAN RESPIR J</a></li><li><a href="http://dx.doi.org/10.1155/2012/914138">Pakhale (2012) CAN RESPIR J</a></li><li><a href="http://dx.doi.org/10.1002/pon.2003">Drolet (2012) PSYCHO-ONCOLOGY</a></li><li><a href="http://dx.doi.org/10.1002/pon.2003">Drolet (2012) PSYCHO-ONCOLOGY</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24096">Furlong (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-201089">Hanly (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-201089">Hanly (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1183/09031936.00111811">Burtin (2012) EUR RESPIR J</a></li><li><a href="http://dx.doi.org/10.1016/j.rmed.2012.01.006">Moga (2012) RESP MED</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1132-x">Nourissat (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1132-x">Nourissat (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00520-011-1132-x">Nourissat (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2010.01541.x">Desmeules (2012) J EVAL CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2010.01541.x">Desmeules (2012) J EVAL CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2010.01541.x">Desmeules (2012) J EVAL CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2010.01541.x">Desmeules (2012) J EVAL CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2753.2010.01541.x">Desmeules (2012) J EVAL CLIN PRACT</a></li><li><a href="http://dx.doi.org/10.1016/j.sleep.2011.03.020">Leger (2012) SLEEP MED</a></li>
Quetta,,Pakistan,X,30.21466,67.01617,2,<li><a href="http://dx.doi.org/10.1186/1477-7525-10-91">ul Haq (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1471-2458-12-318">Saleem (2012) BMC PUBLIC HEALTH</a></li>
Rabat,,Morocco,11000,34.04379,-6.80633,5,<li><a href="http://dx.doi.org/10.1007/s10067-012-2037-x">Ibn Yacoub (2012) CLIN RHEUMATOL</a></li><li><a href="http://dx.doi.org/10.1007/s00296-011-1910-2">Rostom (2012) RHEUMATOL INT</a></li><li><a href="http://dx.doi.org/10.1007/s00296-011-1910-2">Rostom (2012) RHEUMATOL INT</a></li><li><a href="http://dx.doi.org/10.1007/s00296-010-1734-5">Rostom (2012) RHEUMATOL INT</a></li><li><a href="http://dx.doi.org/10.1007/s00296-010-1734-5">Rostom (2012) RHEUMATOL INT</a></li>
Raleigh,,United States,X,35.78551,-78.64267,3,<li><a href="http://dx.doi.org/10.1093/rheumatology/ker519">Choy (2012) RHEUMATOLOGY</a></li><li><a href="http://dx.doi.org/10.1183/09031936.00020310">Meltzer (2012) EUR RESPIR J</a></li><li><a href="http://dx.doi.org/10.1016/j.cllc.2011.04.004">Rodrigues (2012) CLIN LUNG CANCER</a></li>
Ramat Gan,,Israel,52100,32.08439,34.81297,1,<li><a href="http://dx.doi.org/10.1186/1471-230X-12-11">Bezemer (2012) BMC GASTROENTEROL</a></li>
Raritan,,United States,08869,40.57326,-74.64325,2,<li><a href="http://dx.doi.org/10.1111/j.1600-0609.2012.01788.x">Delforge (2012) EUR J HAEMATOL</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9986-4">Parsons (2012) QUAL LIFE RES</a></li>
Ratisbon,,Germany,93053,48.98994,12.09774,4,<li><a href="http://dx.doi.org/10.1007/s00784-011-0588-x">Listl (2012) CLIN ORAL INVEST</a></li><li><a href="http://dx.doi.org/10.1007/s00784-011-0588-x">Listl (2012) CLIN ORAL INVEST</a></li><li><a href="http://dx.doi.org/10.1007/s00784-011-0588-x">Listl (2012) CLIN ORAL INVEST</a></li><li><a href="http://dx.doi.org/10.1038/ijo.2011.107">Bischoff (2012) INT J OBESITY</a></li>
Reading,,United Kingdom,X,51.45352,-0.96301,2,<li><a href="http://dx.doi.org/10.1136/jnnp-2012-303524.143">Ho (2012) J NEUROL NEUROSUR PS</a></li><li><a href="http://dx.doi.org/10.1136/jnnp-2012-303524.142">Ho (2012) J NEUROL NEUROSUR PS</a></li>
Recife,,Brazil,X,-8.04029,-34.93356,1,<li><a href="http://dx.doi.org/10.1590/S1413-35552012005000029">Cabral (2012) REV BRAS FISIOTER</a></li>
Redange-sur-Attert,,Luxembourg,8509,49.76545,5.87389,1,<li><a href="http://dx.doi.org/10.1136/gutjnl-2012-302514d.99">Vaughan-Shaw (2012) GUT</a></li>
Redmond,,United States,X,47.67737,-122.11768,1,<li><a href="http://dx.doi.org/10.1007/s00464-011-1932-6">Trad (2012) SURG ENDOSC</a></li>
Redwood City,,United States,94063,37.50549,-122.21477,3,<li><a href="http://dx.doi.org/10.1016/j.bpg.2012.01.018">Gerson (2012) BEST PRACT RES CL GA</a></li><li><a href="http://dx.doi.org/10.1016/j.arthro.2012.03.013">Mohtadi (2012) ARTHROSCOPY</a></li><li><a href="http://dx.doi.org/10.1016/j.arthro.2012.02.027">Griffin (2012) ARTHROSCOPY</a></li>
Reggio Calabria,,Italy,X,38.0958,15.654,1,<li><a href="http://dx.doi.org/10.1186/1471-2369-13-170">ElHafeez (2012) BMC NEPHROL</a></li>
Region De Murcia,,Spain,X,37.99029,-1.47408,2,<li><a href="http://dx.doi.org/10.1542/peds.2011-3594">Barriuso-Lapresa (2012) PEDIATRICS</a></li><li><a href="http://dx.doi.org/10.1542/peds.2011-3594">Barriuso-Lapresa (2012) PEDIATRICS</a></li>
Rehovot,,Israel,X,31.89931,34.808,1,<li><a href="http://dx.doi.org/10.3109/15412555.2012.748625">Fridlender (2012) COPD</a></li>
Reims,,France,51092,49.25415,4.03384,8,<li><a href="http://dx.doi.org/10.1016/j.jamda.2011.10.002">Dhaussy (2012) J AM MED DIR ASSOC</a></li><li><a href="http://dx.doi.org/10.1016/j.jamda.2011.10.002">Dhaussy (2012) J AM MED DIR ASSOC</a></li><li><a href="http://dx.doi.org/10.1016/j.jamda.2011.10.002">Dhaussy (2012) J AM MED DIR ASSOC</a></li><li><a href="http://dx.doi.org/10.1016/j.jamda.2011.10.002">Dhaussy (2012) J AM MED DIR ASSOC</a></li><li><a href="http://dx.doi.org/10.1016/j.pain.2011.10.026">Bouhassira (2012) PAIN</a></li><li><a href="http://dx.doi.org/10.1159/000333070">Zhao (2012) DEMENT GERIATR COGN</a></li><li><a href="http://dx.doi.org/10.1159/000333070">Zhao (2012) DEMENT GERIATR COGN</a></li><li><a href="http://dx.doi.org/10.1159/000333070">Zhao (2012) DEMENT GERIATR COGN</a></li>
Res Triangle Pk,,United States,X,35.21962,-80.01955,5,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1706">Badia (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1200/jco.2012.30.27_suppl.125">Rugo (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1530/EJE-11-1095">Feelders (2012) EUR J ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-200937">van Vollenhoven (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-5491.2011.03542.x">Rhodes (2012) DIABETIC MED</a></li>
Reston,,United States,X,38.94967,-77.34602,2,<li><a href="http://dx.doi.org/10.1016/j.jamcollsurg.2012.07.014">Bell (2012) J AM COLL SURGEONS</a></li><li><a href="http://dx.doi.org/10.1007/s00464-011-1932-6">Trad (2012) SURG ENDOSC</a></li>
Reykjavik,,Iceland,X,64.13738,-21.90248,7,<li><a href="http://dx.doi.org/10.1136/annrheumdis-2011-201089">Hanly (2012) ANN RHEUM DIS</a></li><li><a href="http://dx.doi.org/10.1002/pbc.23111">Johannsdottir (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s12603-011-0076-7">Geirsdottir (2012) J NUTR HEALTH AGING</a></li><li><a href="http://dx.doi.org/10.1007/s12603-011-0076-7">Geirsdottir (2012) J NUTR HEALTH AGING</a></li><li><a href="http://dx.doi.org/10.1007/s12603-011-0076-7">Geirsdottir (2012) J NUTR HEALTH AGING</a></li><li><a href="http://dx.doi.org/10.1007/s12603-011-0076-7">Geirsdottir (2012) J NUTR HEALTH AGING</a></li><li><a href="http://dx.doi.org/10.1007/s12603-011-0076-7">Geirsdottir (2012) J NUTR HEALTH AGING</a></li>
Rheine,,Germany,X,52.27874,7.43467,1,<li><a href="http://dx.doi.org/10.1258/jtt.2011.110504">Hazenberg (2012) J TELEMED TELECARE</a></li>
Ribeirao Preto,,Brazil,X,-21.16695,-47.81189,8,<li><a href="http://dx.doi.org/10.1136/acupmed-2012-010195">Ferro (2012) ACUPUNCT MED</a></li><li><a href="http://dx.doi.org/10.1136/acupmed-2012-010195">Ferro (2012) ACUPUNCT MED</a></li><li><a href="http://dx.doi.org/10.1590/S0104-11692012000600006">Nogueira (2012) REV LAT-AM ENFERM</a></li><li><a href="http://dx.doi.org/10.1007/s00520-012-1390-2">Sawada (2012) SUPPORT CARE CANCER</a></li><li><a href="http://dx.doi.org/10.1111/j.1741-2358.2010.00417.x">de Souza (2012) GERODONTOLOGY</a></li><li><a href="http://dx.doi.org/10.1111/j.1741-2358.2011.00503.x">Pisani (2012) GERODONTOLOGY</a></li><li><a href="http://dx.doi.org/10.1590/S0103-21002012000300006">de Oliveira (2012) ACTA PAUL ENFERM</a></li><li><a href="http://dx.doi.org/10.1590/S0103-21002012000300006">de Oliveira (2012) ACTA PAUL ENFERM</a></li>
Richmond,,United States,X,37.52943,-77.47564,6,<li><a href="http://dx.doi.org/10.1111/j.1752-7325.2012.00338.x">Broder (2012) J PUBLIC HEALTH DENT</a></li><li><a href="http://dx.doi.org/10.1038/ki.2012.168">Finkelstein (2012) KIDNEY INT</a></li><li><a href="http://dx.doi.org/10.1212/WNL.0b013e31825dcdc1">Weaver (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1016/j.cct.2012.02.010">Goodrich (2012) CONTEMP CLIN TRIALS</a></li><li><a href="http://dx.doi.org/10.3109/02699052.2012.655364">Arango-Lasprilla (2012) BRAIN INJURY</a></li><li><a href="http://dx.doi.org/10.2105/AJPH.2012.300654">Broder (2012) AM J PUBLIC HEALTH</a></li>
Ridgefield,,United States,06877,41.30637,-73.50209,2,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1227">Chouaid (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.2147/COPD.S34186">Halpin (2012) INT J CHRONIC OBSTR</a></li>
Ried,,Austria,X,48.20986,13.49005,1,<li><a href="http://dx.doi.org/10.1093/annonc/mdr583">Brundage (2012) ANN ONCOL</a></li>
Riesa,,Germany,X,51.30597,13.2922,1,<li><a href="http://dx.doi.org/10.1002/lary.23263">Fahsl (2012) LARYNGOSCOPE</a></li>
Rijeka,,Croatia,51000,45.3458,14.43279,3,<li><a href="http://dx.doi.org/10.3325/cmj.2012.53.461">Spalj (2012) CROAT MED J</a></li><li><a href="http://dx.doi.org/10.1016/j.mehy.2012.03.020">Hauser (2012) MED HYPOTHESES</a></li><li><a href="http://dx.doi.org/10.1016/j.mehy.2012.03.020">Hauser (2012) MED HYPOTHESES</a></li>
Rimini,,Italy,47900,44.053,12.5698,1,<li><a href="http://dx.doi.org/10.1097/JTO.0b013e318275b327">Di Maio (2012) J THORAC ONCOL</a></li>
Rio de Janeiro,,Brazil,X,-22.97673,-43.19508,18,<li><a href="http://dx.doi.org/10.1186/1758-5996-4-48">Malerbi (2012) DIABETOL METAB SYNDR</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1184">Amaral (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.4187/respcare.01532">Godoy (2012) RESP CARE</a></li><li><a href="http://dx.doi.org/10.4187/respcare.01532">Godoy (2012) RESP CARE</a></li><li><a href="http://dx.doi.org/10.4187/respcare.01532">Godoy (2012) RESP CARE</a></li><li><a href="http://dx.doi.org/10.4187/respcare.01532">Godoy (2012) RESP CARE</a></li><li><a href="http://dx.doi.org/10.1590/S0102-311X2012001000017">Aires (2012) CAD SAUDE PUBLICA</a></li><li><a href="http://dx.doi.org/10.1016/j.ajodo.2012.01.015">Palomares (2012) AM J ORTHOD DENTOFAC</a></li><li><a href="http://dx.doi.org/10.1016/j.ajodo.2012.01.015">Palomares (2012) AM J ORTHOD DENTOFAC</a></li><li><a href="http://dx.doi.org/10.1097/QAI.0b013e318245cafe">Duracinsky (2012) JAIDS-J ACQ IMM DEF</a></li><li><a href="http://dx.doi.org/10.1590/S0004-27302012000200006">Reuters (2012) ARQ BRAS ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1590/S0004-27302012000200006">Reuters (2012) ARQ BRAS ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1590/S0004-27302012000200006">Reuters (2012) ARQ BRAS ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1590/S0004-27302012000200006">Reuters (2012) ARQ BRAS ENDOCRINOL</a></li><li><a href="http://dx.doi.org/10.1111/j.1526-4610.2012.02090.x">Silva (2012) HEADACHE</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-5">Lamarca (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-5">Lamarca (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-5">Lamarca (2012) HEALTH QUAL LIFE OUT</a></li>
Riva,,China,2153,31.3088,120.95561,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.784">Gringeri (2012) VALUE HEALTH</a></li>
Riva,,Italy,38066,45.89453,10.83679,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.784">Gringeri (2012) VALUE HEALTH</a></li>
Riverside,,United States,X,33.93911,-117.39593,1,<li><a href="http://dx.doi.org/10.1097/WON.0b013e318259c441">Erwin-Toth (2012) J WOUND OSTOMY CONT</a></li>
Riyadh,,Saudi Arabia,X,24.64732,46.71458,14,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.199">Saleem (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.036">Saleem (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.048">Saleem (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.221">Ul Haq (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-91">ul Haq (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.5144/0256-4947.2012.397">Abdo (2012) ANN SAUDI MED</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-263X.2011.01185.x">Pani (2012) INT J PAEDIATR DENT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-263X.2011.01185.x">Pani (2012) INT J PAEDIATR DENT</a></li><li><a href="http://dx.doi.org/10.1002/nau.22201">Altaweel (2012) NEUROUROL URODYNAM</a></li><li><a href="http://dx.doi.org/10.1002/nau.22201">Altaweel (2012) NEUROUROL URODYNAM</a></li><li><a href="http://dx.doi.org/10.1007/s11916-012-0263-1">Buse (2012) CURR PAIN HEADACHE R</a></li><li><a href="http://dx.doi.org/10.1186/1471-2458-12-318">Saleem (2012) BMC PUBLIC HEALTH</a></li><li><a href="http://dx.doi.org/10.2147/PPA.S27436">Al-Jumah (2012) PATIENT PREFER ADHER</a></li><li><a href="http://dx.doi.org/10.2147/PPA.S27436">Al-Jumah (2012) PATIENT PREFER ADHER</a></li>
